HouseID,Address,ListingPrice,Bedrooms,Bathrooms,SquareFootage,LotSize_Acres,YearBuilt,PropertyType,Status
7474f6ab-b249-4733-9a18-7478c7b1a20c,"597 Miranda Landing, Princeton, NJ 08793",2133696,4,4.5,3939,2.34,2023,Townhouse,For Sale
77d45d55-2e95-4a9e-9aae-7f5acc440737,"50463 Anthony Dam Suite 933, East Brunswick, NJ 08043",1044845,6,4.0,3184,1.53,1954,Townhouse,For Sale
3e44f8e9-169c-4c88-bef2-a509e66d3a76,"0794 Daniels Dam Apt. 154, Hillsborough, NJ 07625",2800048,7,6.0,5410,3.4,2019,Single Family,For Sale
6544bfa7-e3df-4efe-8827-b4d3eb3132db,"127 Mary Street Apt. 613, East Brunswick, NJ 08850",3285886,7,6.0,5852,3.82,1997,Single Family,For Sale
faf4515e-81ed-455f-b7b4-55c58e127cb3,"62361 Fox Common Suite 458, Lawrenceville, NJ 07023",622258,4,4.5,2829,0.67,1967,Single Family,For Sale
6878bb44-60ee-4aa5-b4e1-4957afc87faf,"825 Gonzalez Plaza, South Brunswick, NJ 07936",1508498,5,2.5,3538,1.12,1992,Townhouse,For Sale
6fa3269b-81bf-4850-8180-c91e130538c8,"312 Soto Prairie Apt. 632, Woodbridge, NJ 08259",1290782,2,2.5,3069,2.17,1954,Townhouse,For Sale
a3ef14ed-5400-4dec-8270-26dbdabc19f9,"182 Nicholas Manor Apt. 712, Franklin Township, NJ 07203",1917626,3,3.0,2849,2.85,1969,Multi-Family,For Sale
0b167c22-d63e-4bb7-8f4c-5b7adb7bc326,"7159 Brittany Knolls Apt. 235, Princeton, NJ 07018",1464812,6,2.5,3122,1.35,1943,Single Family,For Sale
62e0b90a-4f92-479f-a23c-7f8e6447e841,"691 Walker Extension Apt. 893, Plainsboro, NJ 07047",2607534,7,5.5,5937,3.63,1982,Single Family,For Sale
1d80017e-dfe0-4c92-82a0-21e564acd79c,"13339 Scott Parks, Edison, NJ 07828",3654446,6,4.0,5958,3.96,2000,Single Family,For Sale
beb84d4d-414d-4bcc-ace4-ddd7bf345d61,"6298 Jason Parkways Apt. 245, Hillsborough, NJ 07825",1072483,4,3.5,3005,2.11,1940,Single Family,For Sale
bfe543c4-863d-4d98-a547-88aa82ddbd5f,"86303 Hamilton Viaduct, Edison, NJ 08246",1935126,4,3.0,3845,3.79,2008,Townhouse,For Sale
b55a4e01-7164-4f87-a635-49e94e11fe6f,"801 William Fields, Princeton, NJ 08357",809719,6,4.0,3378,2.61,1983,Single Family,For Sale
fbe2b9a6-0984-4d02-ad5c-6717657385f3,"5133 Ashley Locks, Montgomery, NJ 08457",907733,4,5.0,3182,2.64,2023,Single Family,For Sale
745dc056-44a2-4a9a-89cc-527337c367c8,"47835 Michael Mills Apt. 711, East Brunswick, NJ 07518",2957615,3,4.0,5057,3.77,1981,Single Family,For Sale
6b8b09d6-545a-4b3f-bb18-95d86dcdc1f8,"209 Zachary Squares, West Windsor, NJ 07091",646816,5,3.0,2745,2.27,1947,Townhouse,For Sale
aa9751f2-5621-4079-bb88-f42075a6c7eb,"7429 Ashley Meadow Apt. 738, Bridgewater, NJ 08238",708379,2,4.5,2167,1.78,1948,Single Family,For Sale
866ef65d-10fa-4f2d-aa6f-d7410d088f59,"3881 Jones Ports Suite 637, South Brunswick, NJ 07911",2413439,4,4.5,4191,3.68,1966,Single Family,For Sale
83e99f88-da5e-44dd-81d6-6a6dea90843d,"05218 Morales Stream, East Brunswick, NJ 08980",1649648,4,5.0,4103,2.22,1962,Single Family,For Sale
ed1008ca-a718-41c2-b956-3d35030cf37b,"93814 Anthony Tunnel Apt. 431, South Brunswick, NJ 08231",2768256,3,4.0,4234,3.83,2002,Single Family,For Sale
92ff5898-c942-4bf5-9887-65ebeb38a620,"41704 Gaines Knolls, New Brunswick, NJ 08151",3367794,7,5.0,5684,2.18,2006,Single Family,For Sale
cbea2608-c20f-4f14-be57-90fc73d0dfe4,"0056 Travis Haven Suite 713, West Windsor, NJ 08031",1011284,6,2.5,2866,1.19,2007,Single Family,For Sale
d47fcf39-e7dc-4a21-ac5c-f2b9ffe7146a,"064 Ward Turnpike Apt. 230, West Windsor, NJ 07300",3691390,7,5.5,6579,2.7,1951,Townhouse,For Sale
ac41d851-7e59-41bd-9918-239f7895fed6,"077 Bailey Port Apt. 578, Hopewell, NJ 08759",1007859,2,4.0,2913,1.05,1968,Single Family,For Sale
a8692684-d385-45bf-88bd-558c026ef79e,"156 Craig Canyon, Piscataway, NJ 08818",2315861,4,3.0,3920,1.16,1974,Single Family,For Sale
7da08df5-0277-4198-b6ce-f8f296179425,"021 Callahan Mission, Edison, NJ 07224",1105129,4,3.5,2891,1.54,1981,Single Family,For Sale
1b35377a-90a2-4209-8c36-88c8695dc6c2,"9981 Holmes Corners Suite 923, Plainsboro, NJ 08163",3684536,3,6.0,5504,2.11,1991,Single Family,For Sale
58685665-efc2-4cb7-8f4d-96cd61b7b677,"48952 Ryan Greens Suite 281, Bridgewater, NJ 07363",2634435,7,4.0,5262,3.88,1980,Townhouse,For Sale
17344db9-bcc9-411b-8b66-66bbbe199e36,"10456 Brandon Village, Plainsboro, NJ 07805",3040073,3,4.5,5638,4.44,2011,Condo,For Sale
72cef605-1e29-4525-94f5-ebbbe5c9d606,"811 Jennifer Mount, Montgomery, NJ 08150",2716115,4,5.0,4910,3.97,1997,Single Family,For Sale
e8a02692-71e9-4db7-85cc-e00ad7848a72,"56428 Christina Spur Suite 435, Lawrenceville, NJ 07144",2833274,4,4.0,4856,2.24,1954,Single Family,For Sale
fecb4690-6fd7-4455-ad3e-e5132161775d,"9957 Hinton Route, Woodbridge, NJ 08434",3556118,5,5.0,4801,4.1,2007,Single Family,For Sale
7ed78a6d-4cc0-461b-9f02-c33a8eb08e0b,"23406 Richard Square, Piscataway, NJ 08654",2227025,5,5.0,4735,1.38,1998,Single Family,For Sale
fa785e49-0a7d-45c8-b571-7cb2c476adba,"05353 Yolanda Viaduct Suite 043, Piscataway, NJ 08106",1917071,3,4.0,3705,2.91,1964,Townhouse,For Sale
6195d3b9-8981-40bf-8710-5ce16d0a3d57,"8785 Alexis Camp Apt. 878, Woodbridge, NJ 07515",3759544,7,4.5,6155,2.54,1995,Single Family,For Sale
c46486aa-1ace-4e39-8655-fbe7a5ce3440,"8433 Holland Hollow, Piscataway, NJ 08730",2918118,6,5.0,5206,1.64,2014,Single Family,For Sale
4f0ca042-bc10-4b18-8a21-1774b79f86d3,"97218 Mills Ford, East Brunswick, NJ 08058",666845,5,4.5,3146,1.25,1984,Single Family,For Sale
a709a8a0-d3a0-4d26-a78e-5fb154b779e4,"92895 Andrea Drive Suite 724, West Windsor, NJ 07464",1277175,5,4.5,3333,0.71,1963,Townhouse,For Sale
80f92314-7e1b-41ba-9659-c0da52beca54,"0997 Harper Neck, Hillsborough, NJ 07414",2630951,6,4.0,5118,2.61,1960,Single Family,For Sale
d4b1f2e1-6986-43a3-9f50-9f9021353072,"65989 Young Mews, Lawrenceville, NJ 08616",2409080,5,3.0,4339,1.21,2012,Single Family,For Sale
0f5477fa-52dc-4b57-922e-8c5e21210cb2,"5717 Pamela Expressway, East Brunswick, NJ 08327",1468209,6,3.0,4742,2.85,2017,Condo,For Sale
7b5a9e14-c5b1-47bd-ac61-664e7c825c07,"25257 Keller Club Apt. 018, Plainsboro, NJ 07482",2374672,6,3.0,4818,2.56,2001,Single Family,For Sale
78c5a2c2-7293-438d-9b91-06bc246021d2,"43535 Don Dale, Bridgewater, NJ 08344",936253,2,2.0,2317,0.7,1963,Townhouse,For Sale
b5a36879-43b3-4309-8d6d-4c69c083800e,"18772 Mccoy Crest, Montgomery, NJ 08932",1397935,5,3.0,3816,1.75,2014,Single Family,For Sale
0c371468-96ce-4739-a11e-7fecdde30e79,"350 Christina Forks Suite 256, Bridgewater, NJ 08887",2652051,7,3.0,4851,3.43,1999,Single Family,For Sale
0730ebce-31ea-404e-b0de-63563ad5a212,"086 Lutz Ridges, Hopewell, NJ 07913",646101,5,3.0,2908,1.51,1961,Single Family,For Sale
0cca4916-5c67-473f-8f55-1f75c30e2fe7,"64558 Brown Mountains Apt. 448, South Brunswick, NJ 07315",910945,2,4.5,2894,1.78,1976,Condo,For Sale
be7368b4-1a0b-4531-9343-4563ace397b5,"4861 Timothy Loop Apt. 872, East Brunswick, NJ 08668",3827252,4,4.5,5278,3.92,1973,Single Family,For Sale
a814bd52-e5ca-490e-bf13-225d663f57fb,"976 Thomas Glens, Plainsboro, NJ 08454",3812334,5,4.5,5800,3.38,2019,Townhouse,For Sale
4f402380-a1ef-45cb-8557-25eafaa54bb5,"60252 James Canyon Suite 583, East Brunswick, NJ 08652",1955167,4,3.5,3969,3.27,1951,Single Family,For Sale
a8d18314-1914-4c10-8c58-7691c18542e6,"002 Joseph Cliff, Lawrenceville, NJ 07514",3548891,4,6.0,5796,2.44,1992,Townhouse,For Sale
b4b15e62-2b1f-48b5-a37e-5d45df853c19,"074 Thomas Squares Suite 098, Montgomery, NJ 08456",680295,3,2.0,2312,2.37,1967,Single Family,For Sale
df3f8c1d-e8c1-4925-8672-7f276a59e198,"314 Petty Forge, Hopewell, NJ 08400",1070891,6,2.0,3386,1.6,1973,Condo,For Sale
50cc0105-5b20-4d57-8d3f-b851c961d0e8,"844 Johnson Forest, Hillsborough, NJ 08747",816026,6,1.5,3089,2.62,1978,Single Family,For Sale
21d1f654-38d3-43e0-b555-bc84f4cc8f19,"86093 Jacob Vista Apt. 005, East Brunswick, NJ 08879",2053595,2,5.0,3459,1.54,2017,Single Family,For Sale
4225a799-e52b-4b04-b6a0-84530e1c1f06,"25829 Daniel Turnpike, Woodbridge, NJ 07584",3422896,5,4.5,5325,4.06,1994,Single Family,For Sale
d5fe91a2-ef09-4d72-8a47-2315c08ad176,"570 Victoria Parkway Apt. 685, West Windsor, NJ 07942",1647810,6,4.0,3957,2.12,1944,Single Family,For Sale
a0a4d942-08f0-4d95-9111-79e9bef05016,"4152 Andrew Ford, Hillsborough, NJ 08815",3917576,7,6.0,6667,4.79,2018,Townhouse,For Sale
0d54bd98-31ca-4ed1-8446-67ff0774dabc,"1216 Brown Prairie, Franklin Township, NJ 07004",3264590,4,5.0,4667,2.57,2007,Townhouse,For Sale
fc42f091-ece6-4577-a1d0-76c81efd57c5,"242 Hicks Trafficway, Bridgewater, NJ 07613",3236066,6,5.5,5905,4.29,2009,Townhouse,For Sale
130c8eb9-0b04-4a26-ba60-8c7446f15ea6,"885 Michelle Brook Apt. 450, East Brunswick, NJ 08397",2396591,5,5.5,4760,3.73,1984,Condo,For Sale
26aa3e81-c113-4b6a-8666-3e228497e3d5,"100 Susan Forks, Bridgewater, NJ 07870",2944240,6,5.0,5131,1.95,1989,Single Family,For Sale
f4ab1c36-2da3-4ce9-9c68-d5885766605c,"1380 Stacey Centers, Plainsboro, NJ 07747",3824009,5,4.0,5442,2.01,2024,Single Family,For Sale
496690d0-0a2d-430d-acd2-214ba9dfdf6d,"346 Arroyo Gateway Apt. 192, Plainsboro, NJ 08168",2078642,2,2.5,3175,3.56,1997,Single Family,For Sale
6fbc9d4b-4adf-4de2-90b7-1decdbfc497d,"629 Sanchez Shoal Suite 007, New Brunswick, NJ 08854",1990265,2,3.5,2954,3.67,1962,Townhouse,For Sale
0fcbb6aa-939d-4c44-8c8a-22ea97cf9524,"121 Leslie Crest Apt. 896, Montgomery, NJ 07700",2283679,5,6.0,4253,1.5,1969,Single Family,For Sale
ddce1a6f-ca71-4ed7-a663-8b6bd30befdc,"20744 Bradley Spurs, Bridgewater, NJ 08313",1592526,5,4.0,3912,2.26,1944,Single Family,For Sale
2fdd786e-32c2-4b47-87d9-f7a0cb4d3e34,"78905 Smith Port Apt. 800, Princeton, NJ 07935",3037293,3,3.0,4291,3.1,2017,Single Family,For Sale
893991df-544e-4b83-ad1b-9d150af1ba7f,"309 Brown Canyon Apt. 968, Montgomery, NJ 07340",2925178,7,3.5,4744,2.87,1978,Single Family,For Sale
dd60111e-fdb6-4935-b43a-cd0c4539e57b,"5385 Jonathan Throughway, Lawrenceville, NJ 08930",2579086,3,4.5,3704,3.23,1987,Townhouse,For Sale
e66e69d4-3e55-40d8-9c58-ef5e39707cb6,"1748 Brown Burgs, West Windsor, NJ 07249",1045976,3,4.5,2823,1.27,1940,Multi-Family,For Sale
a74a5dcd-154b-4583-b110-3f37e706c776,"018 James Mountains Suite 352, Franklin Township, NJ 08277",1869025,3,5.0,3715,1.04,2002,Single Family,For Sale
f010fb32-894c-4772-b6f8-ec82c74d2f23,"879 Bradley Mountain, East Brunswick, NJ 08350",2160573,5,5.0,4661,2.85,1979,Single Family,For Sale
a2656da5-2447-4cd6-9673-c28177fda1d3,"8491 Neal Burg Apt. 447, Montgomery, NJ 08665",2639471,3,6.0,4822,4.03,2025,Single Family,For Sale
eb80db3a-583c-4717-9459-fb7bd4898da9,"44351 Danny Place, Franklin Township, NJ 07518",1200110,3,2.5,3016,2.98,1947,Single Family,For Sale
9fc860c4-b09e-4a0c-96b8-0be059c4a99c,"61860 Brown Spur Suite 857, East Brunswick, NJ 08020",2639206,6,3.5,5131,2.49,1961,Single Family,For Sale
974a00c6-5e8a-4b75-9e65-99cfba4966d4,"2448 Chelsea Port Apt. 117, Plainsboro, NJ 07202",1222319,3,3.5,2661,2.7,1976,Townhouse,For Sale
e1e4fe90-a2a0-457d-ba2d-95e9c9ef41a7,"98021 Hall Island, Lawrenceville, NJ 08323",3974968,3,3.5,5204,4.21,1969,Multi-Family,For Sale
158f76d5-20aa-4678-b25f-f6dac482290d,"86738 Walton Green Apt. 969, Plainsboro, NJ 08325",753313,6,5.0,3591,1.98,1974,Single Family,For Sale
fa01b9ec-a8e3-44ce-8a9b-4053e70de432,"6964 Edwards Junctions, Lawrenceville, NJ 07408",1458568,5,4.5,3347,1.85,1956,Multi-Family,For Sale
3c7d6202-01aa-4e6e-8237-2562de55a267,"5362 Gallagher Causeway, Piscataway, NJ 08015",1117067,5,3.0,2814,3.13,1980,Single Family,For Sale
1057aecb-41e4-4d9f-93e4-b8e745fef3bf,"559 Murphy Stravenue Apt. 054, Edison, NJ 07844",636374,3,2.5,1900,2.9,1945,Single Family,For Sale
f1eac386-7bd3-402c-ac7c-dcd8e3555801,"400 Austin Radial Apt. 911, New Brunswick, NJ 07585",1423279,6,6.0,5149,2.71,1991,Condo,For Sale
27a5bfb8-b0e2-4ed2-8b5c-6457b78eb88b,"818 Megan Circles, Hillsborough, NJ 08189",1713889,4,4.0,3429,2.5,2004,Single Family,For Sale
195da059-c0b8-414f-b365-37aa01e8ae12,"67593 Melissa Stravenue Suite 762, West Windsor, NJ 07290",3392953,6,5.0,5745,2.35,2004,Multi-Family,For Sale
24c5e99d-a876-49b7-aa33-8f1d1ba99bde,"52037 Deleon Bypass Apt. 183, Piscataway, NJ 08218",1118461,5,5.0,3456,0.79,1945,Single Family,For Sale
7ea48994-b639-440f-a4cc-4b0ad5a00e3d,"7867 Denise Trace Suite 387, Edison, NJ 08698",2423625,4,5.5,4526,3.87,1953,Multi-Family,For Sale
54d2e57a-07f8-42cf-ae69-4f0ee6fb730a,"32218 Alex Mountain Suite 385, New Brunswick, NJ 08883",3235242,4,6.0,5869,3.32,2013,Townhouse,For Sale
c54da6b7-d73f-4742-b65b-e0b27b8de011,"7661 Keller Roads Apt. 090, Edison, NJ 07806",3459682,5,6.0,5684,2.42,1998,Single Family,For Sale
11851c91-33c0-47f5-bf43-7e3ab402d84a,"99925 Graham Springs Suite 945, Franklin Township, NJ 07823",2028789,4,3.0,4121,1.93,1957,Townhouse,For Sale
5d6a2d49-d1ee-4ec6-a983-285c1a1b4988,"0376 Shannon Stravenue Suite 237, New Brunswick, NJ 08348",1408619,3,5.0,2741,0.71,1957,Multi-Family,For Sale
65e3a084-ded5-4a3d-89d3-6eeb95b474f3,"8228 Hudson Mountain, Princeton, NJ 07300",2878110,4,6.0,4664,1.51,2007,Single Family,For Sale
b6f80c68-e0be-453f-b74a-b920cf3453ad,"5612 Sandra Common Apt. 242, South Brunswick, NJ 08072",1273336,6,3.0,3753,1.21,1943,Townhouse,For Sale
26b8b12f-79f5-46e0-a232-39a83d129d9d,"08045 Joshua Burgs Suite 003, Edison, NJ 07976",860648,5,3.5,3401,2.84,2025,Condo,For Sale
c19cf0d3-b238-4b03-9301-b35f272018f7,"8882 Harris Locks Suite 780, Hopewell, NJ 07238",3021522,3,6.0,4603,2.87,1946,Single Family,For Sale
1dd3b37b-6c8a-4c53-80e1-b49f10c6c2f4,"1986 Vincent Road Suite 014, South Brunswick, NJ 07628",2385787,3,4.0,3828,2.43,2007,Single Family,For Sale
2d15d151-d540-4457-95ef-6c91cec0bbcb,"968 Brent Spring, Plainsboro, NJ 08425",577411,2,3.0,2379,1.45,1950,Single Family,For Sale
bb910fca-d16a-4451-b44d-69e9f3a65622,"5716 Natalie Ways, New Brunswick, NJ 08395",2281364,5,4.5,5425,3.64,1993,Condo,For Sale
fcfa06b7-7281-45e9-befe-44702248fad1,"19365 Acosta Course Suite 234, Hopewell, NJ 07143",2154868,5,4.0,4378,1.63,2016,Single Family,For Sale
eb10454b-7c38-49fb-9c0e-01d918f460bb,"9024 Kelly Neck, Princeton, NJ 08148",1446638,6,3.0,3766,3.2,1954,Single Family,For Sale
49f5a6f3-cbce-4669-8379-09fa447af4fc,"70721 Hart Estate, Plainsboro, NJ 07976",2325826,4,5.0,4909,1.72,1947,Condo,For Sale
00a24577-e3ef-4e34-b0e8-07110322f11d,"057 Richards Crescent Suite 380, Woodbridge, NJ 08554",3330029,3,4.5,5439,2.34,1999,Single Family,For Sale
87012d5e-0a51-48e7-8cfb-382f9bb944bf,"028 Andrade Heights, Lawrenceville, NJ 07206",2918710,3,6.0,4091,2.67,1950,Single Family,For Sale
6f60adba-e01b-4cfd-9f23-293a1ac3e3af,"2903 Erin Mission, South Brunswick, NJ 08521",1624633,2,3.5,3579,3.54,2008,Multi-Family,For Sale
5716e610-0a09-4319-8972-d2190f078e85,"54803 Cindy Freeway Apt. 556, Hopewell, NJ 07444",3462335,7,6.0,6554,2.26,2009,Townhouse,For Sale
5537a6bf-3ab3-448e-8469-fcac1d2c4372,"5851 Mueller Alley Apt. 727, Piscataway, NJ 07356",2330526,3,4.0,3733,3.25,2012,Single Family,For Sale
3db6c96e-a6fe-4995-9060-2f20d0012833,"83861 Welch Road, New Brunswick, NJ 07960",1638814,4,3.0,3914,3.66,1993,Condo,For Sale
431b3027-1199-48fa-912d-145b346775df,"33663 Mcdonald Wells, South Brunswick, NJ 07945",3331164,7,4.0,5829,2.52,1997,Single Family,For Sale
7bfa229c-dbb9-4061-b05e-a3f60fe56b4c,"77579 Maria Parkways, Plainsboro, NJ 07417",881358,5,5.0,3438,2.79,1982,Single Family,For Sale
96ce3c8e-5e8a-4a5b-a634-82a53cfc4dc0,"1422 Jones Spur Suite 691, Bridgewater, NJ 07277",3296551,3,4.5,4928,1.97,2018,Single Family,For Sale
be976c28-e68e-4d3c-bb88-9513d68232f1,"88029 Turner Creek, Plainsboro, NJ 07865",1428655,5,3.0,3313,0.82,1944,Multi-Family,For Sale
b7008f4f-7388-4fdb-b256-343926d35f33,"560 Lee Ranch, Plainsboro, NJ 07310",2927037,6,6.0,5455,2.14,2017,Single Family,For Sale
958a3719-03cb-43bb-82dc-4e56b18b0c08,"5327 Richardson Manors Apt. 343, East Brunswick, NJ 07693",2505662,6,4.5,4765,3.85,1967,Single Family,For Sale
53f55cdb-8228-40d0-8f10-be538e7cbc49,"207 Robert Ramp Apt. 145, Princeton, NJ 08013",902537,2,3.5,2254,2.82,1975,Townhouse,For Sale
3bb86192-0761-408e-817d-f96ea9203d61,"02907 Turner Canyon, Lawrenceville, NJ 08210",2003268,2,4.5,3606,1.39,1963,Single Family,For Sale
c774f2a1-09a7-4331-8a1b-13287a7fdc11,"752 Brian Pine Apt. 442, Princeton, NJ 08849",2870847,7,3.0,5457,1.62,1957,Single Family,For Sale
b7ec0ce8-a74c-403b-b086-1ac58cb004d7,"08653 Gomez Ports Suite 349, East Brunswick, NJ 08210",983446,4,3.0,3024,0.5,1978,Single Family,For Sale
3915b979-d1bd-4e11-832b-c8ceee9d37c2,"2569 Erin Track Apt. 388, Hillsborough, NJ 07596",3128227,6,4.0,5519,3.6,1972,Single Family,For Sale
6e70d2a9-6704-4953-9e81-6cc3a037f3ca,"27671 Aaron Junctions Apt. 066, Edison, NJ 08319",618245,3,3.5,2262,2.59,1982,Townhouse,For Sale
2d88b91c-ce04-414d-88ac-a42a2b4d630c,"676 Kelly Islands, Lawrenceville, NJ 08343",1115422,5,2.0,2591,2.03,2011,Multi-Family,For Sale
47ca87f2-c822-4197-bcf0-596bf6d2e82b,"203 Hernandez Mission, Edison, NJ 07794",1833328,6,2.5,4446,3.22,1958,Single Family,For Sale
940c8444-7eab-412f-9426-53f6f3eec125,"48142 Smith Creek, Piscataway, NJ 08404",2794996,3,5.0,4326,3.56,2023,Townhouse,For Sale
8c914e6f-f0ac-414b-9efa-452b49586899,"20958 Ian Loop, Hillsborough, NJ 07862",842122,6,2.5,3523,1.47,1964,Single Family,For Sale
0bbafbde-a275-472f-b72d-c6df046ab2fc,"5554 John Loop, Edison, NJ 08718",3667562,7,5.5,6680,4.33,2014,Townhouse,For Sale
89e14ac8-d81a-4b81-a78b-ea4ca3d8cf81,"065 Veronica Stravenue, Bridgewater, NJ 08961",2154579,4,5.5,4877,3.73,2011,Condo,For Sale
71baacb5-8dfa-469f-96f5-7e94b89f73f6,"151 Harrison Creek Apt. 193, Hillsborough, NJ 08015",3583432,4,5.0,5082,1.88,2003,Townhouse,For Sale
53a34d64-067a-4809-b325-0544d984f609,"63504 Gregory Squares, Woodbridge, NJ 07440",3852955,3,4.0,5277,3.41,2000,Single Family,For Sale
e28a0c89-3489-4d8d-8db9-477d880e36ad,"3767 Aaron Viaduct, West Windsor, NJ 07065",2043845,3,2.5,3787,1.11,2008,Single Family,For Sale
46b51f4f-eeed-4ac1-b431-f6c1a74a7e67,"90678 Bryant Hollow, Woodbridge, NJ 07346",1501835,4,4.0,3420,1.0,1969,Single Family,For Sale
cccf254d-9520-4cb9-bba9-2d225c17e72a,"373 Daniel Burgs Apt. 919, East Brunswick, NJ 08034",3098660,5,6.0,5888,1.64,2010,Single Family,For Sale
3ff1fc92-b7de-42fd-b9bf-0c968c58b7c8,"8641 Johnson Plain, Hillsborough, NJ 08395",1692497,4,3.5,3089,0.76,2000,Townhouse,For Sale
1d741854-7cd6-4fa2-8253-b8156862dd09,"5655 Malone Plaza, Lawrenceville, NJ 08829",2005711,5,5.5,4928,2.04,2003,Condo,For Sale
dd8e68f3-5ba8-4cd9-9015-5ed7dd70a8bb,"194 Jones Grove, Princeton, NJ 07917",3982905,3,6.0,5755,4.75,2016,Single Family,For Sale
965a2cf9-11c9-4141-b56e-0260024f2de5,"67004 Denise Wall, Hillsborough, NJ 07095",1155854,2,5.0,3162,0.9,1957,Condo,For Sale
66800cff-99dc-4d72-9c99-1a6f9174b363,"6091 Denise Fall Suite 983, New Brunswick, NJ 07119",1821277,5,4.5,3952,1.37,1947,Multi-Family,For Sale
dc4b1191-f617-4756-8176-22f286a5c9a6,"8627 Angela Island Apt. 464, East Brunswick, NJ 07869",2596958,7,5.5,4935,2.85,2000,Multi-Family,For Sale
5851295f-4165-4b05-afbc-9241d137bf82,"774 Heather Wall, Hillsborough, NJ 08440",887878,5,2.5,3217,1.47,1968,Multi-Family,For Sale
16d3b93e-072a-449e-84d2-a9fc3df1e6da,"0087 Joshua Unions Suite 950, Hillsborough, NJ 07514",2602793,6,5.5,6389,2.83,1961,Condo,For Sale
30357d61-40d0-442c-82a0-35f5f59515ad,"477 Mitchell Ferry Suite 711, East Brunswick, NJ 07898",757508,6,1.5,3564,1.73,1960,Single Family,For Sale
d16517c0-0fcc-4cc1-a118-00c6dc9ab5e9,"8644 Michael Motorway, Piscataway, NJ 08036",561678,3,5.0,2499,1.85,1971,Single Family,For Sale
0d176f43-f0f0-499c-a1f5-373248bb939c,"875 Mcgee Lodge, West Windsor, NJ 08641",975009,4,3.0,2908,1.7,1976,Single Family,For Sale
e97095c8-380e-4e51-92d5-974861584662,"223 Haley Wells, Edison, NJ 07668",1397325,2,3.5,2946,3.36,1957,Townhouse,For Sale
d2135d04-1edd-4f25-8732-17f9d7e0ead4,"1504 Courtney Way Apt. 189, Plainsboro, NJ 07399",1916512,3,4.0,3757,1.48,1996,Single Family,For Sale
1f1fb42f-ca76-4af0-b842-94629468db6c,"352 Richard Spurs, South Brunswick, NJ 08459",3560669,7,5.5,6746,3.93,2024,Single Family,For Sale
8d6d6d10-4ea9-488f-9606-b2da019030da,"412 Alexander Street Apt. 264, Hopewell, NJ 07849",2025647,4,5.5,4933,3.43,1995,Condo,For Sale
a96c9d12-9fed-4ed4-b34a-a16d8da7d44e,"63654 Berg Shoal Apt. 431, Princeton, NJ 08095",3943833,4,3.5,6327,2.76,2018,Single Family,For Sale
855a6dfc-1b71-49dd-96a6-3026b88c265d,"3758 Cabrera Forge, Princeton, NJ 08507",1964686,5,3.5,4515,2.17,1985,Townhouse,For Sale
4303c567-48ce-4beb-9338-db0d66b9b584,"4372 Stephanie Land, Woodbridge, NJ 08607",2139258,4,4.5,4058,3.47,1988,Townhouse,For Sale
2b2051ee-be10-4660-a81d-c924845ed396,"0810 Turner Divide, Plainsboro, NJ 08662",1781416,6,4.0,3352,1.41,1996,Townhouse,For Sale
3ad4f3b8-1784-4821-ba41-4d7da93bb7cd,"435 Obrien Road Apt. 907, Hillsborough, NJ 08058",1988014,5,4.0,4948,2.23,1940,Condo,For Sale
532ad594-044d-462e-b374-226690f3dacd,"2501 Shannon Locks, West Windsor, NJ 07096",844320,5,4.5,3520,1.05,1983,Single Family,For Sale
775df50b-fd51-4bd4-ae88-fec4653c296b,"629 Ferguson Creek, Lawrenceville, NJ 08314",2106159,5,3.0,4201,2.03,1986,Condo,For Sale
f77b90ef-069b-43d0-a532-e5ae769ddec7,"6508 Doris Fords Apt. 737, Edison, NJ 08722",2942320,7,5.0,5736,4.18,1949,Townhouse,For Sale
fe65bf3f-7a02-4842-8b0a-44ac63a53221,"503 Jeffrey Tunnel, South Brunswick, NJ 08551",3697663,7,4.0,5521,2.62,1977,Single Family,For Sale
b1963cca-9924-4d88-8959-30b27615542b,"334 Wilson Avenue, Edison, NJ 08965",987334,4,4.0,2771,1.09,1971,Townhouse,For Sale
e1e98ae4-1435-4ef0-b0e1-c7cdc80a8e57,"12872 Zachary Knoll Suite 148, Franklin Township, NJ 08344",3780414,5,6.0,5724,4.4,2017,Single Family,For Sale
af37fb07-69b3-4fbc-8868-bd3d9f76c94d,"175 Frank Coves, New Brunswick, NJ 07906",1337811,6,5.5,4437,1.71,1959,Condo,For Sale
4c312d11-6767-4b5d-b4cf-81360f68ba1c,"88573 Bowers Shores Apt. 532, Princeton, NJ 07510",3756337,4,4.5,5025,4.56,1990,Multi-Family,For Sale
cb6b0baf-ab54-45a3-a16f-f9f99ad6a7d1,"961 William Vista, Hopewell, NJ 07208",3540404,3,3.5,4652,4.44,2005,Multi-Family,For Sale
3aef7750-177c-40aa-aa16-d135b74456c0,"88537 Williams Rest, Princeton, NJ 08126",2915567,7,4.5,5449,2.01,1972,Single Family,For Sale
65af74ef-03e5-464a-89c0-e1cada081cdd,"440 Brown Track, West Windsor, NJ 07297",1316277,6,3.5,4091,1.86,2003,Townhouse,For Sale
f666e473-31ca-49c1-a05b-4724e47f208c,"774 Terry Spur Suite 054, Princeton, NJ 07757",3722995,3,3.5,5162,4.29,2021,Single Family,For Sale
