HouseID,Address,ListingPrice,Bedrooms,Bathrooms,SquareFootage,LotSize_Acres,YearBuilt,PropertyType,Status
947dfeef-412f-40f2-b525-2feab77288d6,"2246 Carpenter Route Suite 659, Montgomery, NJ 07215",1904369,6,4.5,4297,3.6,1947,Single Family,For Sale
ca0c3bfc-8d8a-42fb-8d18-992c66032ad4,"237 Smith Union, Bridgewater, NJ 07640",1279047,6,4.5,3481,0.91,1968,Multi-Family,For Sale
ef4a02d2-9e72-471e-a7cb-0df127bae8ef,"2501 Gibbs Lodge Suite 522, East Brunswick, NJ 07317",807360,2,4.5,2555,2.94,2003,Single Family,For Sale
c269fd69-f968-49b6-bb4c-fd5a050cab01,"236 Moore Freeway, Hopewell, NJ 07828",1097441,4,4.5,3596,1.0,1950,Single Family,For Sale
f504701d-00ab-47ed-b002-eb2e857c58bd,"90295 Anthony Plains, Woodbridge, NJ 07872",2457608,7,4.5,5058,1.95,2024,Single Family,For Sale
68c9202d-dffa-4cdf-b58c-1b6e9065764f,"5237 Webb Mall Apt. 028, Montgomery, NJ 07409",2681644,7,4.0,5168,2.54,2005,Single Family,For Sale
8b10c0ea-a050-4eb4-8aef-d1dd8a0c7b3b,"68156 Martin Heights, East Brunswick, NJ 07317",885569,3,2.5,2379,3.13,1940,Townhouse,For Sale
c6fd63e8-486c-4aa6-a704-d25af83fdbcb,"128 Thompson Passage, Princeton, NJ 08825",3764196,6,4.0,6338,3.7,2005,Single Family,For Sale
3de3a2ec-0905-4762-ba8d-c5a96b757e1f,"39536 Amanda Trafficway, Princeton, NJ 08794",3253277,5,3.5,4763,4.0,1994,Single Family,For Sale
2e20a296-37d7-4229-a90c-696b39bab98c,"328 Mark Views, Hillsborough, NJ 07762",3969138,3,4.0,5031,4.68,2013,Single Family,For Sale
e877097b-bc67-4874-9f32-1fe0cb34bc3e,"7889 Reeves Viaduct, Franklin Township, NJ 08247",3025064,3,6.0,5088,2.49,2012,Single Family,For Sale
76eaf159-4ed3-47f8-b018-5d42b960f37a,"0813 Lauren Summit Apt. 489, Franklin Township, NJ 08883",3555243,7,6.0,6167,1.92,2024,Multi-Family,For Sale
3d0e1f9f-3cdf-4544-befc-f76223e410ec,"8747 Holly Mountains Suite 225, Plainsboro, NJ 08591",2957280,4,3.5,4305,3.87,2025,Multi-Family,For Sale
492ea652-553c-4fd7-ae13-555f3a0578c7,"5580 Long Courts, East Brunswick, NJ 08093",3109983,4,3.5,4799,1.71,2021,Single Family,For Sale
6865580b-46f1-4d92-85bc-dfab218e6f54,"9661 Holmes Pines, West Windsor, NJ 07594",2883019,4,3.5,4550,4.16,1950,Single Family,For Sale
4a3b75a9-4c65-4414-9be4-d3ba8797eb3a,"6091 Rose Station Apt. 200, Bridgewater, NJ 07736",1904111,6,2.5,3921,2.64,1947,Single Family,For Sale
a73802df-c3ab-4515-b11e-15fa006798f7,"33467 Sharon Gardens Suite 945, East Brunswick, NJ 07913",865037,2,4.0,2255,2.27,1957,Townhouse,For Sale
13a3191d-fc8a-4a8b-84c9-563311acf7d0,"305 Christopher Mission Suite 207, Montgomery, NJ 07628",1619633,6,5.0,4292,1.35,2022,Condo,For Sale
37b0358f-d145-4ab3-a574-c06bceab0dfd,"98530 Julia Cape, Plainsboro, NJ 08587",1226983,4,3.5,3993,2.15,1945,Condo,For Sale
71efe19f-3c5e-422d-abb7-d5511a94d198,"76585 Nicholas Spur Suite 998, Princeton, NJ 08586",1124062,4,5.5,3237,2.24,1982,Townhouse,For Sale
393ee67c-165f-46ec-a546-3c9bdbedf7ba,"156 Hall River Apt. 225, Lawrenceville, NJ 08396",1538307,2,3.5,2442,2.38,1965,Multi-Family,For Sale
585f6af4-a518-44b4-9286-69342d864fa3,"76148 Ware Fall, Piscataway, NJ 07988",3996866,6,6.0,6734,2.54,2014,Single Family,For Sale
f8769dec-e00b-415f-a030-922e16f5eea2,"5002 Kelly Springs, West Windsor, NJ 07684",2159026,2,3.5,3811,1.59,1947,Single Family,For Sale
823d0725-96b0-4336-9fc2-9a87ac5cb763,"3253 Payne Track, East Brunswick, NJ 07416",2381906,6,5.0,5320,3.07,1975,Single Family,For Sale
f6e3db96-ec7d-4458-bcf9-badb6b83c646,"796 Christine Ridges Suite 614, South Brunswick, NJ 07412",804499,6,3.5,3728,1.87,1954,Single Family,For Sale
1e037627-70b3-4a7e-842a-215648166bcd,"1953 Rachel Spurs Apt. 891, Edison, NJ 07212",2943049,6,4.0,5408,3.71,2022,Condo,For Sale
799ea727-f8ff-4659-9349-4b8c8cbd7c1c,"90983 Luna Parks Suite 891, Woodbridge, NJ 08545",1659552,6,5.5,3899,0.96,1991,Single Family,For Sale
d9bd9ee0-05f6-4c07-9fd0-f7da7117510a,"113 Bright Ville Apt. 055, Bridgewater, NJ 08455",667224,2,4.5,2644,1.05,1957,Single Family,For Sale
4f1c4527-7928-47b3-9f31-e3b71f7f7c41,"2617 Jorge Cove, South Brunswick, NJ 07879",2150494,4,6.0,4146,2.57,1968,Single Family,For Sale
fd5159b0-86f4-4872-b5b4-10ddbedac445,"69640 Vickie Parks, Woodbridge, NJ 07068",3859305,5,6.0,5973,2.06,2014,Townhouse,For Sale
b2e6bdb5-169c-4380-bbba-75749771c258,"40035 Clark Tunnel Apt. 262, Edison, NJ 08354",865006,6,4.5,3361,1.97,1953,Single Family,For Sale
a1ff8a60-1262-4a08-a083-f67215e52ed2,"490 Laura Ways, South Brunswick, NJ 07912",920342,5,5.0,3191,3.34,1984,Condo,For Sale
e0fd2f40-8a2e-4d50-aaf8-11e1865998a6,"8711 John Wall Apt. 808, Princeton, NJ 07858",1248559,4,4.5,3439,2.77,1962,Townhouse,For Sale
df7024cc-f6f0-44ab-8e4b-ddbd31fd12c3,"0996 Edward Pike, South Brunswick, NJ 08744",1043067,5,2.5,3487,2.37,1958,Single Family,For Sale
8d4bf42e-30af-463b-afda-9747785abab2,"865 Diana Unions Apt. 159, Bridgewater, NJ 08347",3258427,4,6.0,4645,4.31,2021,Single Family,For Sale
8d9a6adf-809f-413c-ab81-960519805a10,"425 Kimberly Rapid, Hillsborough, NJ 08765",2691548,4,6.0,5140,3.04,1970,Single Family,For Sale
91c4ea35-25a1-4f81-bdb4-e863f840135d,"1263 Olson Street, Plainsboro, NJ 07786",3650611,7,6.0,6416,2.01,2014,Single Family,For Sale
d5a668d8-4768-4c3b-86ae-2b2c977a5797,"98144 Jane Highway, Hillsborough, NJ 08445",2632045,7,3.5,4921,1.83,2020,Multi-Family,For Sale
0622672d-e555-45dc-b964-50c79cdd7139,"7070 Michael Spring, New Brunswick, NJ 08136",3815356,5,6.0,6155,3.32,2023,Single Family,For Sale
bd5453fe-14f8-4c61-aed7-dc76213c6fc7,"3291 Tristan Avenue, Lawrenceville, NJ 08552",3034068,3,5.5,5248,3.99,2007,Single Family,For Sale
a7126270-49ed-4227-8d3c-afd9a492686f,"675 Patricia Center, South Brunswick, NJ 08585",870043,4,5.0,2898,2.56,1971,Condo,For Sale
ac4af9df-12b7-4b31-bbd8-d5466797aa56,"288 Yolanda Manor, Hillsborough, NJ 07384",3779911,6,6.0,6293,3.32,1945,Single Family,For Sale
b76ca78f-a1c3-4ea7-9513-b4b73f731822,"430 Perry Drive Suite 415, New Brunswick, NJ 07392",1737006,2,2.5,2363,3.55,1959,Single Family,For Sale
4c6fb7ea-b38c-4d5a-bd8e-51b0c0e8c6c8,"2553 Nash Inlet, East Brunswick, NJ 08395",1273756,3,4.5,3565,3.32,1958,Single Family,For Sale
9b2e3cde-2aa8-4000-8655-7e55164455b8,"953 Patrick Turnpike Suite 589, Lawrenceville, NJ 07960",3581148,3,4.0,5138,2.42,2014,Townhouse,For Sale
995ebb2e-a6c5-4e56-aa24-5f5a551be565,"585 Peck Curve, Hillsborough, NJ 07282",816094,2,2.5,2188,0.64,1961,Multi-Family,For Sale
37c99cc4-d227-4eb4-9c56-6a1a01a9859b,"65711 Krista Dam Apt. 824, Bridgewater, NJ 08528",1542084,4,5.0,3502,1.2,1956,Single Family,For Sale
55448c69-e0e3-4bde-b52d-e1c195b1c0c5,"838 Monica Brooks, Montgomery, NJ 08324",3295511,5,6.0,5258,2.93,2008,Townhouse,For Sale
89371f01-bab5-4914-bd02-6960d9555d63,"8616 Crystal Viaduct, New Brunswick, NJ 07107",3652738,5,5.0,6084,2.19,2023,Single Family,For Sale
e35d36b2-2530-4b06-bcb2-c2ebb059e269,"92931 Burch Highway, New Brunswick, NJ 08938",3349382,5,3.5,5063,3.61,2012,Townhouse,For Sale
d95f6c39-a602-48a1-b967-59b652a4595a,"26387 Brendan Orchard Suite 636, East Brunswick, NJ 08935",921520,3,4.0,2566,0.3,1959,Single Family,For Sale
69938155-4a91-43a9-b14d-4f8e20bd9a82,"694 Aaron Ford Apt. 211, Franklin Township, NJ 07289",1679757,3,4.5,3893,3.45,2011,Single Family,For Sale
663e3d60-3e33-42f4-b9d7-c35f754c7fc8,"873 Nicole Avenue, Bridgewater, NJ 07136",920598,6,3.5,3100,1.63,1971,Single Family,For Sale
f42a317a-be60-41e9-9af2-0cb54744bb89,"279 Hayes Curve, Edison, NJ 07521",737617,4,3.0,2750,1.44,2013,Single Family,For Sale
ce8dc1d9-f900-43cb-9ab9-55aaa219e422,"659 Kurt Mountains, Woodbridge, NJ 08040",2852412,6,6.0,5282,3.92,2018,Townhouse,For Sale
902205cc-cd89-4887-9a44-0de3c92a51f0,"75104 Watts Shoals, Franklin Township, NJ 07623",2138632,6,6.0,5017,1.06,2005,Single Family,For Sale
c60815c3-5302-4ec0-b8c8-0bb1ad46ba89,"9823 Gonzalez Loop Suite 050, South Brunswick, NJ 07290",2657952,6,4.0,4825,2.74,2009,Single Family,For Sale
32972882-e991-4127-a09b-ea03594ca64e,"4578 Williams Centers Suite 931, Woodbridge, NJ 07488",2876191,6,4.5,5384,1.87,2016,Single Family,For Sale
081ab87e-8ff5-44cb-b8e9-5b7f177258be,"199 Hayes Parkways Suite 632, Piscataway, NJ 08455",3506438,5,3.5,5247,3.8,2007,Single Family,For Sale
96e41ce8-ca92-439a-9240-1302af1a4b48,"548 Lee Parkway Apt. 232, New Brunswick, NJ 07268",1225714,5,4.0,3047,1.36,1984,Single Family,For Sale
e330b8a3-d86e-4091-b840-628b564f6cab,"371 Michael Square, Piscataway, NJ 07703",2391110,5,3.5,4536,2.71,2002,Single Family,For Sale
ec05e6b0-a799-4b6e-8df9-b4f54c97801f,"706 Wright Parkways Apt. 829, East Brunswick, NJ 07262",1759242,5,4.0,4397,3.17,1966,Single Family,For Sale
82c485ab-2762-4b6a-892b-6ffe2456d79c,"31930 Johnson Greens, Franklin Township, NJ 07280",2175676,3,5.0,3520,2.0,1998,Single Family,For Sale
c2d69db0-0885-4042-b131-39e5856b0456,"04396 Johnson Crescent Suite 493, Montgomery, NJ 07809",1744600,3,3.0,4134,3.23,2017,Condo,For Sale
1f00885c-617a-4062-ba18-87adc29eb609,"048 Yvonne Meadow Apt. 956, New Brunswick, NJ 08288",2547599,6,4.0,5022,3.28,1981,Townhouse,For Sale
28098b40-1cbd-4c8d-a9ff-6c95f45b5e31,"031 Daniel Court, West Windsor, NJ 07448",2379343,5,4.5,4612,2.35,2021,Single Family,For Sale
f4f7606b-2a6d-44aa-9962-a84a405b8183,"514 Harry Dam, New Brunswick, NJ 08856",839242,3,2.5,1939,1.75,2011,Townhouse,For Sale
938ba9af-968b-4763-a29c-6be2641d40f5,"654 Nelson Lakes, Bridgewater, NJ 07883",1597801,5,5.0,3747,3.55,1981,Single Family,For Sale
07e06d29-2bbf-4d77-ac78-f9903110f819,"6720 Cannon Cliffs, Hopewell, NJ 08478",2962293,7,5.5,5425,2.99,2015,Single Family,For Sale
4bdd300d-73c6-438a-b16b-11bb1c67d900,"7812 Felicia Crest, Franklin Township, NJ 07159",1931046,4,3.0,4230,0.95,1987,Townhouse,For Sale
357e8ae2-738b-487e-a803-63ed526d7851,"704 Regina Center Apt. 499, Woodbridge, NJ 08330",3007705,7,4.5,5577,1.54,1974,Single Family,For Sale
d93492dd-439d-42c3-9159-d64372b6b9e0,"0847 Wolf Corner Suite 350, Hopewell, NJ 07097",3219005,6,4.5,5745,3.61,2010,Condo,For Sale
9145853f-55f0-4ce3-9c8e-e33723f80bbe,"825 Mann View Suite 274, South Brunswick, NJ 08535",1026143,6,3.0,3363,1.86,1944,Condo,For Sale
0cf661a3-9441-4abd-8c2c-71fd7482b4e0,"234 Nicholas Squares Suite 127, Franklin Township, NJ 07123",2365775,5,4.0,4755,3.74,1989,Single Family,For Sale
902b1257-4a13-408b-9e40-c191c1107ff4,"85006 Mcdonald Center Apt. 596, Lawrenceville, NJ 07598",2406403,5,3.0,3935,2.62,2023,Single Family,For Sale
f025708c-e6f5-4514-8be9-6d5aece5db0b,"427 Edwards Divide, Hillsborough, NJ 08018",1332415,5,3.0,3424,2.6,1950,Single Family,For Sale
20fae1d0-dbff-4888-8772-6a4b48fdab1c,"8348 Erika Walk, West Windsor, NJ 07717",3936294,7,5.5,6574,2.59,1945,Single Family,For Sale
2260f068-ef85-433a-9ab1-f28077aadcfd,"878 Matthew Track, Franklin Township, NJ 07618",1074232,3,4.0,2701,2.17,1965,Single Family,For Sale
4777c155-f4ed-4b85-8c05-ec7d568ade78,"968 Christine Corners, East Brunswick, NJ 07015",1137132,6,5.5,3884,1.51,1980,Multi-Family,For Sale
e2d49b8c-16f2-41de-80d8-24d9d77a761f,"480 Patricia Tunnel, South Brunswick, NJ 07101",2067053,3,5.0,3680,1.24,2015,Single Family,For Sale
962e4545-2535-4428-b21d-4ac98556a914,"690 Alan Stream, Princeton, NJ 08622",2362409,3,3.0,3599,1.52,2007,Single Family,For Sale
206f4dfa-8955-4af0-8237-89cb9f295f0c,"309 Hernandez Roads Suite 229, Woodbridge, NJ 07360",3134143,6,5.5,5676,2.94,2025,Multi-Family,For Sale
2cfd4078-9d43-42cb-b7a4-0ab2bbea1753,"91544 Brown Via, Franklin Township, NJ 07702",1533932,5,5.5,4105,2.95,1948,Single Family,For Sale
bea02eaf-4312-474b-985d-82f97e19a567,"211 Fuller Path, West Windsor, NJ 08576",3804388,4,3.5,4971,3.51,2012,Single Family,For Sale
bdc7d083-345b-4b07-934b-3e960965e6c7,"132 Ashley Squares, Bridgewater, NJ 07789",2992027,7,4.0,5586,2.45,2009,Single Family,For Sale
854740a3-2069-4d23-b12c-74fa1efd415b,"6837 Christopher Wall Apt. 121, New Brunswick, NJ 08913",3820675,4,6.0,5604,3.49,2009,Townhouse,For Sale
2a85f4a0-770f-4139-a768-1a75128e4b37,"8690 Johnson Field Apt. 304, Montgomery, NJ 07680",1920056,5,5.5,4346,2.04,1979,Townhouse,For Sale
ddc3d07e-b052-4bd9-ac4e-4bfb5a1ba64a,"021 Steve Fort Suite 636, Bridgewater, NJ 07009",3628883,3,6.0,5192,1.87,2022,Single Family,For Sale
47357296-a770-4dbf-9f65-23fdf3f44dd4,"6615 Melissa Throughway, Bridgewater, NJ 07569",2406211,4,5.0,4591,3.68,2014,Single Family,For Sale
d549708d-e186-4231-9c26-cc4e6f265528,"8516 Terry Manors Apt. 252, Piscataway, NJ 07109",2435916,6,4.0,5398,4.19,1983,Condo,For Sale
d19c3bcc-3cfb-4fcd-9147-64fd3f2cc19e,"936 Young View, Princeton, NJ 07513",761309,2,5.0,2888,2.11,1977,Single Family,For Sale
701345b9-b907-433f-a2e4-0b6b9132c118,"2528 Mora View, Hillsborough, NJ 07556",637200,3,3.5,2320,0.58,1982,Single Family,For Sale
c6d54365-de00-4d05-bcea-e8b6adba8daf,"33437 Jenkins Plain, New Brunswick, NJ 08094",3120210,5,5.5,5790,3.91,2017,Condo,For Sale
2d562d96-ef5a-47c1-82da-abbe095df574,"420 Joshua Course, Woodbridge, NJ 08975",3816492,6,4.0,5864,4.69,1997,Townhouse,For Sale
b75d1d24-8200-4cfa-90e7-347be30d723a,"07855 Lee Forest, Princeton, NJ 07035",1411911,6,2.5,4052,3.48,1947,Single Family,For Sale
7af31738-bbda-4c98-89c3-508b64697dc0,"302 Moreno Ports, Hopewell, NJ 08693",1913328,5,3.0,3903,1.12,1944,Single Family,For Sale
4f327469-78b1-4a4c-a0e2-67bd3ec0371a,"98504 Jennifer Union Apt. 011, Bridgewater, NJ 07904",1387905,2,5.0,3084,2.32,1968,Multi-Family,For Sale
16f0f507-1882-45f4-990e-49f6633eea02,"789 Juarez Drives, Princeton, NJ 08785",2330308,3,3.5,4907,2.69,2012,Condo,For Sale
31d02a66-0729-4ccd-b8c2-e16af48d891f,"0950 Harris Stravenue Suite 547, New Brunswick, NJ 07701",2880036,4,3.5,4733,2.86,1955,Single Family,For Sale
089b7183-bff6-426e-80f7-fddd6be3952b,"26954 Megan Parkways Apt. 684, New Brunswick, NJ 07859",2037030,3,5.5,3946,2.55,1993,Single Family,For Sale
b853fc4c-6a26-4a36-ad2d-e45e514174ee,"89005 Pierce Mill, Edison, NJ 07724",2353858,3,3.5,3891,2.19,1978,Single Family,For Sale
fd92bf34-9c68-4c68-8597-b3ef39050788,"36700 Michael Alley Apt. 800, Bridgewater, NJ 08471",3811576,5,4.0,5614,3.62,1990,Single Family,For Sale
9df9f4d2-dc36-4b76-8cd1-328ace385d2c,"0603 Maria Valley Suite 476, East Brunswick, NJ 08931",2883331,5,4.5,4776,3.27,1983,Single Family,For Sale
6542e8be-b04b-483f-80ae-66e9bae5e41e,"196 Joseph Manors, Lawrenceville, NJ 07692",3630868,3,5.0,5311,2.84,1979,Townhouse,For Sale
c7666e97-6e43-4e9e-898b-1b2169aa7680,"5794 Anthony Crest Suite 287, Plainsboro, NJ 07609",1197330,2,3.5,2332,2.55,1943,Townhouse,For Sale
d976405c-7bd7-4327-9958-9408f06f94df,"4797 Kathryn Mountains Apt. 861, Bridgewater, NJ 07942",3103461,6,6.0,5642,3.77,2023,Single Family,For Sale
8ac741b7-c157-4914-af67-775a0423c4d5,"0070 Steven Wells, Bridgewater, NJ 08471",2194243,3,3.5,3266,1.94,2019,Single Family,For Sale
a90bc884-e05d-4209-bf0b-84fbbe7f2165,"829 Wayne Shoals, Hillsborough, NJ 07946",2855739,6,3.5,4704,3.52,2024,Single Family,For Sale
da0c16fd-dab7-4540-9904-4af1f62e6025,"4367 Daniel Squares, Bridgewater, NJ 08930",3800999,6,5.0,5985,1.95,1941,Townhouse,For Sale
2e32fbd5-6098-4aeb-9597-2e745c76e77a,"032 Jose Landing, Montgomery, NJ 07675",1954439,5,4.0,4112,2.15,1984,Townhouse,For Sale
c0d9a6a9-8eee-4352-84dd-6946a69004ca,"321 Keith Track, Woodbridge, NJ 07172",3829638,3,4.0,5199,2.47,2016,Single Family,For Sale
d6dd8294-f3e0-4176-8f0d-1dd860f740bd,"76039 Hill Brook, Hopewell, NJ 07697",3039858,7,6.0,6127,4.44,2018,Single Family,For Sale
65b09dcc-05d9-469d-ba91-2775c16a7885,"3036 Jimenez Mount, Edison, NJ 08066",888363,6,3.5,3364,2.48,1986,Townhouse,For Sale
b5c9be66-7576-467b-ba93-0c831bd31573,"19986 John Forks Suite 871, New Brunswick, NJ 07597",2406343,6,4.0,4969,3.96,1970,Single Family,For Sale
a3b1da12-0a94-4ff9-97c9-9c4a2cd243d8,"256 Gentry Drives, Hopewell, NJ 07947",3903938,6,5.0,6146,4.24,1984,Single Family,For Sale
877a71c8-3557-4614-b31c-c211b148347b,"71097 Carlos Garden Suite 810, Montgomery, NJ 08689",3413155,5,4.0,5821,2.13,1953,Multi-Family,For Sale
1d344d2b-2499-45d7-9165-2fe4d566e6f9,"901 Hawkins Village, New Brunswick, NJ 07245",3945215,4,6.0,5181,4.16,2019,Townhouse,For Sale
6626cc09-ddc5-4bca-b5a3-df042eae5198,"578 Ronald Locks, Princeton, NJ 07277",3738452,6,3.5,5779,3.57,2018,Single Family,For Sale
cb96a0c5-eebd-4fe0-9a17-930108da28b1,"58317 Jones Grove, New Brunswick, NJ 07602",2242528,4,4.5,3749,2.06,1942,Townhouse,For Sale
6996ae62-ee6a-4938-8859-18f797e99764,"88258 Sherry Isle Apt. 413, Edison, NJ 07630",3913392,4,4.5,6013,3.19,1984,Multi-Family,For Sale
ca9a5f76-8ae4-4177-9447-934768f94627,"55411 Thomas Junction Apt. 652, New Brunswick, NJ 08575",1406531,5,5.5,4050,0.65,1971,Single Family,For Sale
7b8682a1-3d2b-4d1b-baf7-1a91765ef1a5,"503 Elizabeth Trace, East Brunswick, NJ 07317",2472188,4,5.0,4549,3.33,2019,Townhouse,For Sale
5d60a2aa-de63-425b-b0ee-fcc1315d1816,"9645 David Wall Apt. 757, East Brunswick, NJ 08269",1269368,4,3.0,3171,1.21,1979,Single Family,For Sale
6802c3bc-9424-4995-b94b-1b7e58612caa,"295 Hunter Point Apt. 712, Franklin Township, NJ 08763",2804327,6,3.5,4649,2.01,1952,Single Family,For Sale
38449dc3-8071-439b-bffc-20fc9b35f4e6,"8466 Robinson Path Suite 656, New Brunswick, NJ 08065",995596,3,4.5,2434,2.9,1960,Multi-Family,For Sale
ca05663f-cee1-4bc2-91f2-3c4176c116f9,"3750 White Valleys, Lawrenceville, NJ 08817",2969124,4,4.0,4702,4.3,2023,Single Family,For Sale
105f1b8e-c076-46fa-8cd2-c44ac526a2e7,"33372 Cynthia Isle Apt. 503, West Windsor, NJ 07491",829561,6,2.0,3146,1.02,1953,Condo,For Sale
50986224-93a9-4cb7-b20e-00e5b21bce6b,"528 Rachel Skyway, Franklin Township, NJ 08015",3832510,6,6.0,6074,3.79,2017,Single Family,For Sale
33a5e3dc-8387-4ed7-9fc1-60a1efaef14e,"80897 Boyer Shoals Apt. 979, Piscataway, NJ 07733",2112539,5,5.0,5235,2.65,2011,Condo,For Sale
7296a5b9-a868-4734-be22-2f1d1f74aba0,"883 Gary Avenue Suite 942, Montgomery, NJ 07145",3144568,3,6.0,4872,3.01,2016,Condo,For Sale
37687480-f9e4-49f3-8309-98c8fdbbaaee,"41154 Cochran Divide, Hopewell, NJ 08599",3574192,4,5.0,5538,3.8,2013,Multi-Family,For Sale
ac9c8ac4-a54b-492a-95b1-09a8bd889be7,"20745 Joseph Fork, Hopewell, NJ 08140",3208388,6,5.5,5512,2.63,1993,Single Family,For Sale
54c0adbf-4b2f-41de-8407-853d30d1a066,"08260 Carrie Valleys Suite 259, Piscataway, NJ 07104",2021858,4,3.5,4297,1.96,1968,Condo,For Sale
c66a14be-355d-456f-b0b5-d4b461b4c9e4,"7600 Johnson Plains, West Windsor, NJ 08257",2081494,2,3.5,3104,2.6,1951,Single Family,For Sale
671d5df6-5e94-47a5-90d9-d2c3e9295c46,"310 Victoria Trafficway, Woodbridge, NJ 08752",1153388,6,2.0,2822,2.75,1947,Single Family,For Sale
c1fad1eb-bf79-486a-ae96-cefba67bea2e,"04170 Roy Field Suite 748, Plainsboro, NJ 07824",3060168,6,4.5,5237,4.45,2002,Single Family,For Sale
0f3cd0f0-e2a5-4c48-85ff-9f4fac316fa0,"289 Jeremiah Manors Suite 388, East Brunswick, NJ 07635",2224815,2,2.5,3592,3.36,1976,Multi-Family,For Sale
080ba935-625c-4a53-bf23-a6355c83e520,"11437 Catherine Port, South Brunswick, NJ 07019",1064828,5,3.5,3197,1.76,1981,Single Family,For Sale
1ea343b6-489b-4d89-b7fb-74a21e1a74f6,"681 Thomas Route Apt. 028, Plainsboro, NJ 07858",1117010,5,3.0,3308,0.91,1951,Single Family,For Sale
3c4ce623-2fd0-4233-8e3d-7a549713b305,"4820 Hammond Lights Suite 108, Franklin Township, NJ 08968",1847100,6,4.5,5425,2.34,1979,Condo,For Sale
dcad39d7-2b33-46bc-9917-c2bcbddd3a4d,"2944 Thomas Squares, East Brunswick, NJ 08938",716902,4,3.5,2454,2.21,1954,Multi-Family,For Sale
b27177c5-fe53-46b0-bef9-61dd4d7e7c2a,"874 Mcgrath Rue, Montgomery, NJ 08845",1636763,3,5.0,3934,2.65,1966,Single Family,For Sale
b4d7e9f3-ae52-455d-b60d-1097ab9ace12,"863 Jill Ford Apt. 420, Montgomery, NJ 07271",1480478,2,2.5,3131,1.36,1967,Multi-Family,For Sale
a87c27d0-0c9d-4db7-acf2-cec26a66b355,"396 Jonathan Tunnel Suite 005, East Brunswick, NJ 07830",620205,4,4.5,2939,3.02,1977,Townhouse,For Sale
3a450868-ccd5-4d0f-b01b-b84125f5c8a8,"1143 Lewis Alley Apt. 545, Hopewell, NJ 08235",2290425,7,3.0,4680,1.6,1992,Single Family,For Sale
0c9e309c-c612-4fe5-b833-402a0eb45720,"4652 Claire Tunnel, Woodbridge, NJ 08976",782688,4,3.5,2189,1.97,1984,Condo,For Sale
063341f8-5c72-4b18-88f9-92e689cc6f08,"101 Taylor Station, Franklin Township, NJ 08310",1705336,3,3.0,3175,2.78,1955,Townhouse,For Sale
9366205a-2bba-4e01-92b8-7b481769e94e,"835 Mary Freeway Suite 148, South Brunswick, NJ 07366",1506395,6,3.0,3446,1.95,1956,Single Family,For Sale
0f090136-7e74-4b9a-b020-4a0d45b4771b,"1342 Edward Groves, Montgomery, NJ 08427",2493189,3,3.5,4071,2.84,1943,Single Family,For Sale
25e0ef68-9665-4d2d-b811-58d144ec48b5,"910 Perez Camp, West Windsor, NJ 08466",613912,3,3.0,2735,2.1,1941,Townhouse,For Sale
9f2dc1e2-ef3c-45b5-bac2-4e1d688dad2a,"44978 Shawn Ramp Apt. 212, Bridgewater, NJ 07546",1105892,5,4.5,3440,2.86,1955,Single Family,For Sale
f0f71354-8cf2-4112-995b-687b409b5ea7,"00489 Christopher Ford, Franklin Township, NJ 08093",3212227,5,6.0,5375,2.49,1990,Single Family,For Sale
2d52d6ef-51de-477d-98ec-1c14a5ebe056,"945 Susan Fork, Edison, NJ 07309",1654444,4,4.5,3245,3.51,1986,Multi-Family,For Sale
2cfd2f1b-04ff-4baa-ab7c-f5eb3ec2b4a0,"971 Gray Wall, South Brunswick, NJ 07369",2440840,4,3.5,4231,2.18,1971,Single Family,For Sale
48741b6a-6d51-49c9-b2b5-3a2c1dbd74fe,"58663 Owens Hills Apt. 137, Piscataway, NJ 07264",3934816,7,6.0,6255,4.78,2010,Single Family,For Sale
c7dba597-4b11-45a3-a542-fd017304df45,"06632 Beck Harbors, Piscataway, NJ 07462",3558585,7,6.0,6655,3.7,1940,Townhouse,For Sale
929fd504-7aed-4109-942d-4c8f75b57460,"07319 Laura Well, Hopewell, NJ 08371",2729967,5,3.5,4389,2.75,1955,Single Family,For Sale
60491e69-827e-4472-b606-0562ccce4069,"2777 Pham Lodge, Edison, NJ 07619",3157329,6,5.5,5757,1.61,1957,Townhouse,For Sale
3e725813-bf5f-4ac5-99ef-3f8b9cbac37e,"015 Wolf Springs, Montgomery, NJ 07014",2963933,6,3.5,5002,3.39,2016,Single Family,For Sale
70ed6a93-9987-4d07-876a-cd00175fe64d,"6043 Montes Rapids Suite 382, Piscataway, NJ 08390",1979412,4,4.0,4208,2.4,2012,Multi-Family,For Sale
595fce77-f300-41f2-9b5f-d9671aeff8a9,"72119 Patricia Mews, New Brunswick, NJ 08769",2138926,6,4.5,4286,1.47,1954,Single Family,For Sale
b7e7d92b-3272-430c-bd86-691fc3c69cfa,"5180 Gross Cove, Woodbridge, NJ 07949",949781,3,3.5,2727,1.12,1950,Single Family,For Sale
4d39be6a-8ab6-41d7-ba6b-22dbd5b31f89,"394 Baldwin Tunnel Apt. 834, Edison, NJ 07368",3182581,4,4.0,4600,3.98,1964,Single Family,For Sale
89359124-7408-4c9b-869c-d8117e62c3f4,"42018 Derek Flat, Hopewell, NJ 08343",2900529,4,5.5,5132,4.31,1964,Single Family,For Sale
